日期,代码,得分,MACD得分,KDJ得分,BB得分,量价得分,追涨得分,趋势得分,RS得分,评级,仓位,板块类型,建议持有,收盘价,MA20偏离,未来10日收益,是否盈利
2025-04-30,300406,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,12.41,-0.0631,-0.0137,False
2025-05-19,300406,-2,0,0,0,0,0,-2,0,中性,0%,rotating,2~4周,12.24,-0.0403,0.0368,True
2025-06-03,300406,2,2,0,0,0,0,0,0,观望/试仓,20%,rotating,2~4周,12.69,0.0237,-0.0284,False
2025-06-17,300406,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,12.33,-0.002,0.0446,True
2025-07-01,300406,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,12.88,0.0318,0.0,False
2025-07-15,300406,2,-1,0,0,0,0,3,0,观望/试仓,20%,rotating,2~4周,12.88,0.0193,0.0629,True
2025-07-29,300406,2,-1,0,0,0,0,3,0,观望/试仓,30%,main,1~2月,13.69,0.0467,0.019,True
2025-08-12,300406,-1,-2,-1,0,0,0,2,0,中性,0%,main,1~2月,13.95,0.0288,-0.0172,False
2025-08-26,300406,-6,-3,0,-2,0,0,-1,0,中性,0%,main_fading,2~4周,13.71,-0.0064,-0.0452,False
2025-09-09,300406,-3,-1,0,0,0,0,-2,0,中性,0%,rotating,2~4周,13.09,-0.0286,-0.0489,False
2025-09-23,300406,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,12.45,-0.0406,0.0008,True
2025-10-15,300406,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,12.46,-0.0155,0.0136,True
2025-10-29,300406,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,12.63,0.0126,0.034,True
2025-11-12,300406,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,13.06,0.0331,-0.0375,False
2025-11-26,300406,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,12.57,-0.0123,0.0485,True
2025-12-10,300406,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,13.18,0.0315,-0.0448,False
2025-12-24,300406,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,12.59,-0.014,0.023,True
2026-01-09,300406,3,1,0,0,0,0,2,0,观望/试仓,30%,main,1~2月,12.88,0.019,0.052,True
2026-01-23,300406,1,0,0,0,0,0,1,0,中性,0%,rotating,2~4周,13.55,0.0283,-0.076,False
2026-02-06,300406,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,12.52,-0.0557,-0.0312,False
2026-03-02,300406,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,12.13,-0.0394,-0.0181,False
2026-03-16,300406,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,11.91,-0.0182,-0.0613,False
2026-03-30,300406,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,11.18,-0.0312,0.0098,True
2026-04-14,300406,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,11.29,0.0023,0.0283,True
2026-04-28,300406,3,1,0,0,0,0,2,0,观望/试仓,20%,rotating,2~4周,11.61,0.0263,0.0646,True
2026-05-15,300406,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,12.36,0.0445,-0.0494,False
2026-05-29,300406,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,11.75,-0.0363,-0.0179,False
2026-06-12,300406,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,11.54,-0.0283,-0.0243,False
2026-06-29,300406,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,11.26,-0.0228,-0.0009,False
2023-09-28,300387,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,7.1,-0.0058,-0.0718,False
2023-10-20,300387,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.59,-0.0476,0.1002,True
2023-11-03,300387,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,7.25,0.0496,0.0345,True
2023-11-17,300387,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,7.5,0.0412,0.0027,True
2023-12-01,300387,-1,-1,0,0,0,0,0,0,中性,0%,weak,1~2周,7.52,0.0077,0.008,True
2023-12-15,300387,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,7.58,0.0016,0.0752,True
2023-12-29,300387,-1,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.15,0.0634,-0.0712,False
2024-01-15,300387,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,7.57,-0.0221,-0.103,False
2024-01-29,300387,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.79,-0.0732,-0.2342,False
2024-02-20,300387,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,5.2,-0.1506,0.0442,True
2024-03-05,300387,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,5.43,-0.0107,0.1123,True
2024-03-19,300387,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.04,0.055,0.0613,True
2024-04-02,300387,-1,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.41,0.0776,-0.1435,False
2024-04-18,300387,-2,0,0,0,0,-2,0,0,中性,0%,weak,1~2周,5.49,-0.0874,0.2623,True
2024-05-07,300387,-2,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.93,0.1472,-0.0245,False
2024-05-21,300387,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.76,0.026,-0.0784,False
2024-06-04,300387,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.23,-0.0798,-0.0353,False
2024-06-19,300387,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.01,-0.0369,0.0017,True
2024-07-03,300387,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.02,0.0153,-0.0299,False
2024-07-17,300387,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,5.84,-0.013,0.0171,True
2024-07-31,300387,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,5.94,0.0196,-0.0168,False
2024-08-14,300387,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,5.84,0.0107,0.1473,True
2024-08-28,300387,-2,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.7,0.1168,-0.0582,False
2024-09-11,300387,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.31,0.0052,0.0935,True
2024-09-27,300387,4,1,0,1,0,0,3,0,观望/试仓,20%,rotating,2~4周,6.9,0.0732,0.1188,True
2024-10-18,300387,0,0,0,0,0,0,1,0,中性,0%,rotating,2~4周,7.72,0.0897,-0.0272,False
2024-11-01,300387,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,7.51,-0.0404,0.0346,True
2024-11-15,300387,-3,-2,0,-2,0,0,1,0,中性,0%,rotating,2~4周,7.77,-0.0266,0.1454,True
2024-11-29,300387,-3,0,0,0,0,-2,0,0,中性,0%,weak,1~2周,8.9,0.0933,0.0584,True
2024-12-13,300387,2,1,-1,0,0,0,3,0,观望/试仓,20%,rotating,2~4周,9.42,0.0887,-0.1146,False
2024-12-27,300387,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.34,-0.0533,-0.0767,False
2025-01-13,300387,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,7.7,-0.0552,0.061,True
2025-01-27,300387,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.17,0.0337,0.0979,True
2025-02-18,300387,-1,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.97,0.0706,0.0212,True
2025-03-04,300387,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,9.16,0.013,-0.012,False
2025-03-18,300387,-1,0,0,0,0,0,-1,0,中性,0%,rotating,2~4周,9.05,-0.0167,-0.053,False
2025-04-01,300387,-3,-2,0,-1,0,0,0,0,中性,0%,rotating,2~4周,8.57,-0.0484,-0.0362,False
2025-04-16,300387,-2,-1,0,0,0,0,-1,0,中性,0%,rotating,2~4周,8.26,-0.0609,-0.0278,False
2025-04-30,300387,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.03,-0.0437,0.0361,True
2025-05-19,300387,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.32,0.0058,0.0156,True
2025-06-03,300387,2,0,0,1,0,0,1,0,观望/试仓,20%,rotating,2~4周,8.45,0.0125,0.0556,True
2025-06-17,300387,4,1,0,0,0,0,3,0,观望/试仓,20%,rotating,2~4周,8.92,0.0486,-0.0011,False
2025-07-01,300387,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.91,0.0287,0.0168,True
2025-07-15,300387,-2,-3,0,0,0,0,1,0,中性,0%,rotating,2~4周,9.06,0.0106,0.0453,True
2025-07-29,300387,3,0,0,0,0,0,3,0,观望/试仓,20%,rotating,2~4周,9.47,0.0178,0.0074,True
2025-08-12,300387,3,0,0,0,0,0,3,0,观望/试仓,20%,rotating,2~4周,9.54,0.0178,0.0304,True
2025-08-26,300387,3,0,0,0,0,0,3,0,观望/试仓,30%,main,1~2月,9.83,0.0349,-0.0641,False
2025-09-09,300387,-1,0,0,0,0,0,-1,0,中性,0%,rotating,2~4周,9.2,-0.0284,-0.0457,False
2025-09-23,300387,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.78,-0.0465,0.0444,True
2025-10-15,300387,1,1,0,0,0,0,0,0,中性,0%,weak,1~2周,9.17,0.0153,0.0087,True
2025-10-29,300387,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,9.25,0.0179,0.0368,True
2025-11-12,300387,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,9.59,0.0335,-0.0876,False
2025-11-26,300387,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.75,-0.0568,-0.0091,False
2025-12-10,300387,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.67,-0.0391,-0.0196,False
2025-12-24,300387,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.5,-0.0167,0.0235,True
2026-01-09,300387,4,1,0,0,0,0,3,0,观望/试仓,20%,rotating,2~4周,8.7,0.0258,0.0667,True
2026-01-23,300387,3,0,0,0,0,0,3,0,观望/试仓,20%,rotating,2~4周,9.28,0.0547,-0.014,False
2026-02-06,300387,-1,-1,0,0,0,0,0,0,中性,0%,weak,1~2周,9.15,0.0008,0.0568,True
2026-03-02,300387,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,9.67,0.033,0.0393,True
2026-03-16,300387,2,0,-1,0,0,0,3,0,观望/试仓,30%,main,1~2月,10.05,0.0465,-0.1005,False
2026-03-30,300387,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,9.04,-0.0361,-0.0575,False
2026-04-14,300387,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.52,-0.0337,0.0505,True
